Station Name,Date,Evapo_Transpiration,Rain,Pan_Evaporation,Max_Temp,Min_Temp,Max_Humidity,Min_Humity,Ave_Wind_Speed,Solar_Radiation
LAVERTON RAAF,2015-04-03,3.6,0.0,,19.5,11.5,78,44,5.12,16.05
LAVERTON RAAF,2015-04-04,3.0,0.0,,22.2,6.4,97,38,2.65,15.83
LAVERTON RAAF,2015-04-05,2.4,0.0,,19.4,6.8,90,55,3.48,10.48
LAVERTON RAAF,2015-04-06,2.9,0.0,,19.2,7.7,89,35,3.29,11.66
LAVERTON RAAF,2015-04-07,2.1,0.0,,17.9,10.0,98,62,6.91,4.58
LAVERTON RAAF,2015-04-08,2.7,8.4,,17.7,11.0,89,58,5.57,13.38
LAVERTON RAAF,2015-04-09,2.5,0.0,,19.0,7.7,94,51,3.80,12.69
LAVERTON RAAF,2015-04-10,2.5,0.0,,19.3,8.0,94,53,3.01,15.54
LAVERTON RAAF,2015-04-11,2.9,0.0,,22.3,11.0,94,49,3.42,14.46
LAVERTON RAAF,2015-04-12,2.7,0.0,,18.8,13.4,87,51,3.76,13.53
LAVERTON RAAF,2015-04-13,2.1,0.0,,18.5,4.2,94,57,2.74,13.65
LAVERTON RAAF,2015-04-14,3.1,1.6,,25.1,10.4,93,39,3.34,8.70
LAVERTON RAAF,2015-04-15,4.7,4.2,,28.5,14.4,90,37,5.61,12.61
LAVERTON RAAF,2015-04-16,2.3,0.0,,18.3,14.3,90,57,4.14,10.66
LAVERTON RAAF,2015-04-17,1.5,0.0,,16.3,9.1,92,60,1.82,7.15
LAVERTON RAAF,2015-04-18,3.0,3.6,,22.2,12.4,99,40,3.93,11.71
LAVERTON RAAF,2015-04-19,2.8,4.4,,15.2,8.3,90,44,6.59,12.04
LAVERTON RAAF,2015-04-20,3.1,0.6,,16.1,9.5,74,41,5.33,13.88
LAVERTON RAAF,2015-04-21,2.2,0.0,,17.2,4.3,94,54,4.10,11.99
LAVERTON RAAF,2015-04-22,2.0,0.0,,18.9,8.1,92,66,4.67,8.57
LAVERTON RAAF,2015-04-23,1.6,0.0,,17.7,13.4,90,74,3.76,7.20
LAVERTON RAAF,2015-04-24,1.9,0.0,,20.9,11.7,98,55,2.87,7.54
LAVERTON RAAF,2015-04-25,1.1,6.0,,14.6,10.8,96,75,3.67,3.78
LAVERTON RAAF,2015-04-26,1.8,4.6,,15.4,9.6,94,63,5.58,7.73
LAVERTON RAAF,2015-04-27,1.8,0.2,,15.4,9.9,89,63,4.49,6.92
LAVERTON RAAF,2015-04-28,1.8,0.4,,16.0,7.6,95,59,3.66,9.66
LAVERTON RAAF,2015-04-29,1.7,0.2,,16.4,8.1,96,54,2.44,11.23
LAVERTON RAAF,2015-04-30,2.0,0.0,,18.3,4.1,97,47,2.65,12.48
LAVERTON RAAF,2015-05-01,2.8,0.2,,23.1,5.3,95,37,3.27,12.29
LAVERTON RAAF,2015-05-02,3.0,0.0,,23.2,11.5,94,46,5.15,7.77
LAVERTON RAAF,2015-05-03,1.6,0.0,,18.0,6.6,96,58,2.32,9.73
LAVERTON RAAF,2015-05-04,3.8,0.0,,23.8,5.2,99,28,4.85,11.61
LAVERTON RAAF,2015-05-05,3.4,2.6,,17.6,9.4,83,45,9.38,8.09
LAVERTON RAAF,2015-05-06,2.7,0.8,,17.1,9.1,83,48,6.63,7.71
LAVERTON RAAF,2015-05-07,2.3,1.6,,15.4,7.2,83,53,6.12,7.71
LAVERTON RAAF,2015-05-08,2.2,0.0,,16.4,8.5,85,57,5.92,8.00
LAVERTON RAAF,2015-05-09,3.1,0.0,,19.1,11.7,75,51,7.13,8.61
LAVERTON RAAF,2015-05-10,2.4,5.6,,15.6,12.2,88,55,7.93,7.41
LAVERTON RAAF,2015-05-11,2.1,0.4,,15.8,11.5,90,58,6.90,5.96
LAVERTON RAAF,2015-05-12,3.1,0.2,,16.2,11.9,80,43,8.35,5.02
LAVERTON RAAF,2015-05-13,1.9,4.6,,13.1,5.2,86,56,6.05,7.43
LAVERTON RAAF,2015-05-14,1.4,2.0,,15.1,6.9,98,69,5.82,7.20
LAVERTON RAAF,2015-05-15,1.1,3.6,,14.1,10.7,99,70,3.81,5.59
LAVERTON RAAF,2015-05-16,1.1,0.0,,15.3,10.5,98,63,1.72,10.26
LAVERTON RAAF,2015-05-17,1.8,0.0,,21.0,3.4,99,45,2.43,10.25
LAVERTON RAAF,2015-05-18,2.0,0.2,,20.8,3.2,97,46,2.83,10.25
LAVERTON RAAF,2015-05-19,2.2,0.4,,16.9,10.1,88,45,4.63,3.51
LAVERTON RAAF,2015-05-20,2.2,2.4,,17.9,12.4,96,56,6.64,8.27
LAVERTON RAAF,2015-05-21,1.0,1.4,,13.0,9.6,99,72,3.65,4.79
LAVERTON RAAF,2015-05-22,1.2,1.8,,14.0,10.3,98,65,3.93,6.10
LAVERTON RAAF,2015-05-23,1.1,0.0,,13.5,9.9,94,64,2.58,8.28
LAVERTON RAAF,2015-05-24,1.1,0.0,,14.6,3.0,96,59,2.26,8.31
LAVERTON RAAF,2015-05-25,1.6,0.0,,17.3,5.9,88,50,2.76,7.27
LAVERTON RAAF,2015-05-26,1.4,0.0,,16.0,3.3,94,52,2.84,5.88
LAVERTON RAAF,2015-05-27,2.6,0.0,,19.9,7.2,77,54,6.06,7.49
LAVERTON RAAF,2015-05-28,3.1,0.0,,21.4,10.6,86,38,5.61,8.70
LAVERTON RAAF,2015-05-29,1.9,0.0,,15.3,5.9,83,50,4.50,6.90
LAVERTON RAAF,2015-05-30,2.5,0.0,,17.4,8.6,85,47,5.94,8.76
LAVERTON RAAF,2015-05-31,2.0,0.0,,16.8,8.8,91,57,6.25,5.63
LAVERTON RAAF,2015-06-01,1.3,8.2,,11.4,3.4,91,60,4.25,7.04
LAVERTON RAAF,2015-06-02,0.7,0.8,,11.2,3.7,98,80,3.18,5.66
LAVERTON RAAF,2015-06-03,0.7,2.6,,12.6,5.8,99,70,1.38,5.43
LAVERTON RAAF,2015-06-04,1.2,0.0,,10.9,4.8,94,62,4.78,4.39
LAVERTON RAAF,2015-06-05,1.2,5.4,,13.8,7.1,89,65,3.51,6.23
LAVERTON RAAF,2015-06-06,1.5,0.2,,18.2,7.8,94,60,3.60,6.87
LAVERTON RAAF,2015-06-07,1.8,0.0,,15.3,10.3,85,65,6.99,6.56
LAVERTON RAAF,2015-06-08,2.9,0.0,,18.1,10.3,77,52,8.14,8.17
LAVERTON RAAF,2015-06-09,1.7,2.0,,13.8,7.4,91,54,5.78,8.47
LAVERTON RAAF,2015-06-10,1.3,0.0,,13.0,4.0,91,57,3.38,5.44
LAVERTON RAAF,2015-06-11,0.9,0.0,,12.8,5.1,97,65,2.30,8.15
LAVERTON RAAF,2015-06-12,0.7,0.0,,11.4,4.5,96,76,2.13,7.24
LAVERTON RAAF,2015-06-13,1.3,0.0,,18.0,3.0,98,55,2.64,7.97
LAVERTON RAAF,2015-06-14,0.9,0.0,,14.9,3.0,96,67,1.97,7.65
LAVERTON RAAF,2015-06-15,0.7,0.0,,14.3,4.9,99,73,1.84,6.93
LAVERTON RAAF,2015-06-16,0.7,6.8,,15.0,7.4,99,79,1.75,3.93
LAVERTON RAAF,2015-06-17,0.8,0.0,,14.1,10.8,99,79,2.83,4.33
LAVERTON RAAF,2015-06-18,1.2,0.4,,12.4,11.0,90,74,5.19,5.79
LAVERTON RAAF,2015-06-19,1.0,0.4,,11.5,7.0,93,66,3.19,7.10
LAVERTON RAAF,2015-06-20,0.9,0.8,,12.1,3.6,97,67,2.83,7.07
LAVERTON RAAF,2015-06-21,1.2,0.2,,12.7,0.9,98,52,3.20,8.59
LAVERTON RAAF,2015-06-22,1.9,0.0,,13.1,3.3,82,57,7.25,6.85
LAVERTON RAAF,2015-06-23,2.9,0.0,,17.6,8.6,71,52,7.96,4.79
LAVERTON RAAF,2015-06-24,1.5,0.0,,15.9,8.0,92,60,4.24,7.22
LAVERTON RAAF,2015-06-25,1.1,0.0,,13.9,7.1,96,65,3.77,6.12
LAVERTON RAAF,2015-06-26,1.4,0.0,,15.3,9.5,89,57,3.41,6.56
LAVERTON RAAF,2015-06-27,1.5,0.0,,14.8,6.0,86,59,4.17,5.64
LAVERTON RAAF,2015-06-28,1.1,0.0,,14.4,7.5,89,63,2.70,4.78
LAVERTON RAAF,2015-06-29,0.9,0.0,,12.2,4.5,93,65,2.11,4.86
LAVERTON RAAF,2015-06-30,1.1,0.0,,13.4,3.5,94,53,2.38,7.31
LAVERTON RAAF,2015-07-01,1.9,0.0,,15.1,7.2,90,42,4.44,7.05
LAVERTON RAAF,2015-07-02,1.8,0.4,,12.1,8.2,87,56,6.59,8.51
LAVERTON RAAF,2015-07-03,1.3,0.2,,12.4,3.0,93,51,3.17,5.90
LAVERTON RAAF,2015-07-04,1.1,0.6,,10.6,6.1,91,61,3.28,2.76
LAVERTON RAAF,2015-07-05,2.1,1.8,,16.3,8.4,74,50,4.36,7.93
LAVERTON RAAF,2015-07-06,1.4,4.0,,12.2,7.1,88,60,4.65,4.52
LAVERTON RAAF,2015-07-07,0.9,1.0,,13.1,7.2,95,69,2.17,6.95
LAVERTON RAAF,2015-07-08,1.3,0.0,,15.4,2.1,99,51,2.79,8.03
LAVERTON RAAF,2015-07-09,1.6,0.0,,13.0,5.6,78,59,4.33,3.69
LAVERTON RAAF,2015-07-10,1.7,0.0,,14.3,7.3,87,58,5.42,4.70
LAVERTON RAAF,2015-07-11,1.3,1.4,,12.8,9.9,90,67,4.47,3.64
LAVERTON RAAF,2015-07-12,0.7,3.8,,11.9,1.5,99,83,5.28,3.10
LAVERTON RAAF,2015-07-13,1.2,14.4,,12.8,5.4,98,71,7.11,5.76
LAVERTON RAAF,2015-07-14,1.2,1.2,,9.8,7.1,94,61,4.89,5.11
LAVERTON RAAF,2015-07-15,0.9,3.4,,10.0,2.1,93,66,2.58,7.96
LAVERTON RAAF,2015-07-16,1.3,0.0,,12.5,5.8,90,64,4.26,7.92
LAVERTON RAAF,2015-07-17,1.2,1.2,,13.0,6.2,99,68,5.49,6.65
LAVERTON RAAF,2015-07-18,1.3,2.4,,11.2,6.8,92,50,3.28,8.38
LAVERTON RAAF,2015-07-19,1.1,0.0,,12.7,-1.3,96,55,2.19,9.68
LAVERTON RAAF,2015-07-20,1.6,0.0,,14.3,-1.5,97,46,3.26,9.76
LAVERTON RAAF,2015-07-21,2.3,0.2,,16.0,4.2,80,56,7.17,8.46
LAVERTON RAAF,2015-07-22,2.1,1.0,,16.3,11.0,84,55,5.37,5.13
LAVERTON RAAF,2015-07-23,1.5,0.0,,15.8,2.8,94,58,3.51,9.75
LAVERTON RAAF,2015-07-24,2.1,0.2,,16.2,7.8,89,51,5.51,4.81
LAVERTON RAAF,2015-07-25,2.2,2.8,,13.5,7.6,77,55,6.98,6.37
LAVERTON RAAF,2015-07-26,2.1,1.6,,11.0,6.3,87,48,7.92,8.95
LAVERTON RAAF,2015-07-27,1.7,1.4,,13.6,4.1,91,58,5.50,9.72
LAVERTON RAAF,2015-07-28,1.4,0.0,,14.9,5.1,95,59,3.29,9.57
LAVERTON RAAF,2015-07-29,1.7,0.0,,13.9,8.1,90,49,3.60,8.27
LAVERTON RAAF,2015-07-30,2.3,0.0,,12.7,7.6,86,47,7.11,4.41
LAVERTON RAAF,2015-07-31,2.0,1.2,,13.9,1.3,95,42,4.33,11.02
LAVERTON RAAF,2015-08-01,1.9,0.4,,11.4,6.6,85,50,5.40,5.38
LAVERTON RAAF,2015-08-02,2.3,0.0,,14.4,5.9,89,48,6.88,7.64
LAVERTON RAAF,2015-08-03,1.9,4.4,,10.6,6.5,87,50,6.57,8.03
LAVERTON RAAF,2015-08-04,1.7,0.6,,11.7,0.6,92,56,5.47,8.21
LAVERTON RAAF,2015-08-05,1.8,1.2,,11.6,6.4,91,57,6.23,9.23
LAVERTON RAAF,2015-08-06,1.4,0.6,,14.0,4.0,95,68,4.79,8.75
LAVERTON RAAF,2015-08-07,1.1,1.0,,12.9,3.9,99,67,3.08,6.66
LAVERTON RAAF,2015-08-08,0.9,0.8,,12.2,6.7,99,74,2.11,5.77
LAVERTON RAAF,2015-08-09,1.6,0.0,,13.5,5.7,92,58,4.49,6.87
LAVERTON RAAF,2015-08-10,2.6,0.2,,16.1,8.2,82,50,6.31,10.69
LAVERTON RAAF,2015-08-11,2.7,0.0,,15.1,7.1,81,47,6.64,11.23
LAVERTON RAAF,2015-08-12,1.8,0.0,,14.0,8.5,91,54,4.49,7.33
LAVERTON RAAF,2015-08-13,1.7,0.4,,13.3,5.3,93,54,4.13,7.73
LAVERTON RAAF,2015-08-14,1.5,0.0,,14.6,7.0,98,59,3.50,6.99
LAVERTON RAAF,2015-08-15,1.5,0.6,,15.6,7.4,99,59,2.39,9.38
LAVERTON RAAF,2015-08-16,2.3,0.0,,16.9,2.1,97,48,4.63,10.56
LAVERTON RAAF,2015-08-17,2.0,1.8,,12.0,8.6,91,51,5.51,9.72
LAVERTON RAAF,2015-08-18,1.1,0.0,,10.2,1.5,94,68,2.40,7.18
LAVERTON RAAF,2015-08-19,1.3,0.0,,12.1,5.4,95,60,2.11,8.80
LAVERTON RAAF,2015-08-20,3.1,0.0,,17.5,4.3,82,45,6.47,12.84
LAVERTON RAAF,2015-08-21,3.5,0.0,,17.6,11.0,74,44,8.13,3.99
LAVERTON RAAF,2015-08-22,2.7,0.0,,19.0,8.0,88,41,3.68,11.52
LAVERTON RAAF,2015-08-23,1.8,0.0,,15.8,4.9,96,59,3.54,10.66
LAVERTON RAAF,2015-08-24,1.9,0.0,,13.4,6.4,90,63,5.72,10.21
LAVERTON RAAF,2015-08-25,1.7,0.0,,13.7,10.0,90,69,5.55,8.65
LAVERTON RAAF,2015-08-26,1.7,0.0,,14.5,8.7,82,59,2.33,8.43
LAVERTON RAAF,2015-08-27,0.9,0.0,,12.3,8.1,94,84,3.56,3.74
LAVERTON RAAF,2015-08-28,1.9,1.4,,14.3,7.3,92,62,4.61,10.68
LAVERTON RAAF,2015-08-29,1.6,0.6,,12.1,3.6,93,69,5.31,9.96
LAVERTON RAAF,2015-08-30,1.6,1.4,,12.1,7.5,96,65,4.25,9.47
LAVERTON RAAF,2015-08-31,1.9,0.0,,12.8,7.2,86,54,3.17,11.11
LAVERTON RAAF,2015-09-01,2.2,0.0,,14.7,0.6,91,46,2.83,15.79
LAVERTON RAAF,2015-09-02,2.7,0.0,,18.9,7.4,95,40,4.25,8.12
LAVERTON RAAF,2015-09-03,1.8,7.0,,14.4,10.4,93,68,4.54,9.43
LAVERTON RAAF,2015-09-04,2.0,0.0,,14.2,4.8,89,52,3.15,11.89
LAVERTON RAAF,2015-09-05,1.9,0.0,,14.3,9.2,92,57,2.86,11.15
LAVERTON RAAF,2015-09-06,2.6,0.0,,16.5,2.3,98,50,6.08,11.75
LAVERTON RAAF,2015-09-07,2.5,4.4,,12.8,8.2,92,47,7.19,9.44
LAVERTON RAAF,2015-09-08,1.9,2.8,,13.2,7.2,98,58,3.98,11.83
LAVERTON RAAF,2015-09-09,2.4,0.2,,15.8,8.6,99,43,4.08,10.45
LAVERTON RAAF,2015-09-10,2.3,0.0,,16.0,7.5,97,56,2.96,16.45
LAVERTON RAAF,2015-09-11,3.6,0.0,,21.1,3.4,98,37,4.38,17.56
LAVERTON RAAF,2015-09-12,4.0,0.0,,23.0,12.3,70,39,4.97,10.59
LAVERTON RAAF,2015-09-13,5.3,0.0,,26.7,13.6,70,32,5.13,17.59
LAVERTON RAAF,2015-09-14,6.3,0.0,,27.7,15.7,86,26,7.36,17.83
LAVERTON RAAF,2015-09-15,2.9,19.8,,16.4,10.4,99,44,5.04,14.67
LAVERTON RAAF,2015-09-16,2.0,0.0,,15.1,5.4,97,61,3.48,12.69
LAVERTON RAAF,2015-09-17,1.8,0.8,,14.3,6.9,93,65,3.50,9.06
LAVERTON RAAF,2015-09-18,2.4,0.2,,16.0,9.0,94,62,3.54,16.08
LAVERTON RAAF,2015-09-19,2.8,0.0,,20.6,3.7,99,45,2.64,14.75
LAVERTON RAAF,2015-09-20,3.8,0.0,,23.5,5.9,99,32,3.26,17.86
LAVERTON RAAF,2015-09-21,3.0,0.2,,17.4,13.6,80,48,6.12,6.82
LAVERTON RAAF,2015-09-22,3.2,0.8,,13.2,6.5,87,43,7.19,17.56
LAVERTON RAAF,2015-09-23,3.2,0.8,,12.7,7.0,80,47,6.17,19.98
LAVERTON RAAF,2015-09-24,2.9,0.0,,15.4,4.9,91,54,4.40,19.96
LAVERTON RAAF,2015-09-25,3.0,0.0,,17.3,2.7,97,51,4.20,20.13
LAVERTON RAAF,2015-09-26,2.9,0.0,,17.8,3.3,99,50,3.15,20.18
LAVERTON RAAF,2015-09-27,3.1,0.0,,18.5,6.7,99,43,2.47,20.17
LAVERTON RAAF,2015-09-28,3.3,0.2,,21.1,5.0,92,42,3.24,15.34
LAVERTON RAAF,2015-09-29,2.9,0.0,,17.4,5.4,86,45,4.25,11.14
LAVERTON RAAF,2015-09-30,2.9,0.0,,16.1,9.7,88,49,3.74,16.15
LAVERTON RAAF,2015-10-01,4.4,0.0,,23.7,1.7,94,26,3.18,21.64
LAVERTON RAAF,2015-10-02,4.9,0.0,,28.1,8.6,93,23,2.77,21.72
LAVERTON RAAF,2015-10-03,9.3,0.0,,32.8,16.6,44,13,6.54,21.95
LAVERTON RAAF,2015-10-04,4.7,0.0,,23.9,13.5,82,25,3.10,22.27
LAVERTON RAAF,2015-10-05,9.5,0.0,,36.1,10.1,89,9,5.91,21.79
LAVERTON RAAF,2015-10-06,11.9,0.0,,36.4,19.1,64,8,8.98,22.18
LAVERTON RAAF,2015-10-07,4.2,0.0,,16.3,10.7,70,45,6.16,22.50
LAVERTON RAAF,2015-10-08,3.8,0.0,,19.3,9.2,87,48,3.33,23.40
LAVERTON RAAF,2015-10-09,,0.0,,,9.7,89,32,2.92,21.84
LAVERTON RAAF,2015-10-10,,,,30.5,,73,32,4.12,13.22
LAVERTON RAAF,2015-10-11,3.6,0.0,,20.5,15.4,86,63,3.97,20.18
LAVERTON RAAF,2015-10-12,2.3,0.6,,16.7,10.6,99,64,4.52,11.45
LAVERTON RAAF,2015-10-13,3.5,0.2,,19.0,6.7,98,55,3.50,24.11
LAVERTON RAAF,2015-10-14,5.9,0.0,,29.4,7.7,100,28,3.81,24.31
LAVERTON RAAF,2015-10-15,9.2,0.2,,34.7,14.3,68,10,5.81,21.71
LAVERTON RAAF,2015-10-16,4.1,0.0,,25.9,15.1,80,36,4.11,8.89
LAVERTON RAAF,2015-10-17,4.1,0.0,,20.6,8.4,92,42,3.55,22.75
LAVERTON RAAF,2015-10-18,3.8,0.0,,18.8,9.1,85,48,3.48,22.41
LAVERTON RAAF,2015-10-19,5.2,0.0,,24.8,5.1,95,24,3.21,26.01
LAVERTON RAAF,2015-10-20,6.5,0.0,,32.9,10.0,88,17,4.18,14.03
LAVERTON RAAF,2015-10-21,2.4,1.6,,18.9,16.8,91,63,5.48,6.48
LAVERTON RAAF,2015-10-22,2.4,0.0,,17.0,10.9,96,65,6.16,10.26
LAVERTON RAAF,2015-10-23,3.7,0.6,,17.4,11.8,77,49,4.37,17.80
LAVERTON RAAF,2015-10-24,4.2,0.0,,22.0,6.6,87,49,3.08,24.27
LAVERTON RAAF,2015-10-25,8.8,0.0,,33.2,6.0,97,14,6.35,20.25
LAVERTON RAAF,2015-10-26,3.3,0.4,,17.2,13.3,95,49,7.58,13.32
LAVERTON RAAF,2015-10-27,5.8,0.0,,22.0,11.2,81,37,6.97,28.22
LAVERTON RAAF,2015-10-28,6.5,0.0,,27.5,6.6,91,21,4.31,27.57
LAVERTON RAAF,2015-10-29,5.4,0.0,,25.5,10.0,97,32,3.48,26.95
LAVERTON RAAF,2015-10-30,5.8,0.0,,26.4,9.3,86,29,4.31,23.94
LAVERTON RAAF,2015-10-31,4.3,4.0,,26.1,14.1,99,49,5.12,15.73
LAVERTON RAAF,2015-11-01,4.8,2.6,,27.5,15.4,85,49,6.36,13.58
LAVERTON RAAF,2015-11-02,2.1,0.0,,15.8,14.0,99,63,4.85,8.80
LAVERTON RAAF,2015-11-03,4.3,1.4,,18.5,10.1,88,47,4.26,25.46
LAVERTON RAAF,2015-11-04,3.8,0.0,,24.8,7.7,100,54,3.30,19.00
LAVERTON RAAF,2015-11-05,3.3,16.8,,24.5,15.8,100,54,3.03,13.57
LAVERTON RAAF,2015-11-06,2.2,12.2,,20.2,15.9,98,67,5.57,6.84
LAVERTON RAAF,2015-11-07,4.1,0.0,,17.4,11.2,85,50,5.55,23.06
LAVERTON RAAF,2015-11-08,4.8,0.2,,24.6,6.8,96,26,2.49,23.41
LAVERTON RAAF,2015-11-09,8.2,0.0,,35.3,11.2,87,14,3.89,26.65
LAVERTON RAAF,2015-11-10,2.0,0.0,,15.6,14.7,92,63,4.90,5.09
LAVERTON RAAF,2015-11-11,2.0,2.8,,18.2,11.4,95,66,3.03,8.21
LAVERTON RAAF,2015-11-12,3.8,0.0,,21.6,12.1,99,60,3.74,21.20
LAVERTON RAAF,2015-11-13,4.1,0.6,,18.6,13.2,91,56,5.63,24.17
LAVERTON RAAF,2015-11-14,4.2,0.0,,19.1,9.4,86,54,5.32,24.53
LAVERTON RAAF,2015-11-15,4.7,0.0,,19.9,12.9,88,51,4.88,27.38
LAVERTON RAAF,2015-11-16,5.2,0.0,,24.0,9.9,99,43,3.50,29.42
LAVERTON RAAF,2015-11-17,9.7,0.0,,34.5,13.6,85,12,6.28,25.08
LAVERTON RAAF,2015-11-18,5.5,0.0,,25.9,9.4,96,34,2.76,28.66
LAVERTON RAAF,2015-11-19,6.5,0.0,,31.7,15.4,77,36,4.46,21.37
LAVERTON RAAF,2015-11-20,1.9,0.4,,18.6,14.3,91,69,3.68,5.45
LAVERTON RAAF,2015-11-21,4.5,1.4,,19.0,11.0,84,46,5.57,23.38
LAVERTON RAAF,2015-11-22,4.9,0.0,,19.3,13.2,80,46,3.87,27.44
LAVERTON RAAF,2015-11-23,4.9,0.0,,22.1,12.6,85,45,4.58,23.97
LAVERTON RAAF,2015-11-24,6.0,0.0,,24.7,9.4,90,34,4.06,30.68
LAVERTON RAAF,2015-11-25,9.7,0.0,,33.9,12.7,85,10,8.70,8.33
LAVERTON RAAF,2015-11-26,5.3,0.0,,17.8,10.2,81,29,8.56,22.29
LAVERTON RAAF,2015-11-27,3.8,0.6,,18.6,5.6,76,42,4.97,14.01
LAVERTON RAAF,2015-11-28,4.9,0.0,,19.5,8.4,77,50,4.02,30.06
LAVERTON RAAF,2015-11-29,3.8,0.0,,20.4,13.6,81,47,3.71,15.72
LAVERTON RAAF,2015-11-30,9.3,0.0,,33.2,6.8,92,20,6.91,26.10
LAVERTON RAAF,2015-12-01,6.6,1.4,,25.1,13.6,84,26,6.18,24.75
LAVERTON RAAF,2015-12-02,4.9,0.0,,18.7,5.2,79,36,5.32,25.96
LAVERTON RAAF,2015-12-03,5.0,0.0,,20.3,7.2,85,50,3.91,32.26
LAVERTON RAAF,2015-12-04,7.3,0.0,,30.2,9.2,95,22,3.71,31.71
LAVERTON RAAF,2015-12-05,5.2,0.0,,25.9,13.6,95,47,3.78,25.46
LAVERTON RAAF,2015-12-06,4.2,0.0,,28.0,12.9,97,49,3.40,15.73
LAVERTON RAAF,2015-12-07,2.7,0.0,,26.1,16.9,91,60,2.76,8.04
LAVERTON RAAF,2015-12-08,9.7,1.2,,37.2,19.7,95,17,6.93,21.44
LAVERTON RAAF,2015-12-09,6.8,0.2,,27.4,12.8,90,34,5.26,29.64
LAVERTON RAAF,2015-12-10,6.1,0.0,,24.0,11.3,83,35,3.87,31.75
LAVERTON RAAF,2015-12-11,4.9,0.0,,19.9,11.0,79,34,7.30,15.50
LAVERTON RAAF,2015-12-12,5.0,0.2,,18.7,7.3,78,36,4.70,27.29
LAVERTON RAAF,2015-12-13,6.6,0.0,,27.0,8.1,81,25,3.70,29.73
LAVERTON RAAF,2015-12-14,5.7,0.0,,24.1,9.4,80,50,4.57,31.15
LAVERTON RAAF,2015-12-15,6.0,0.0,,26.0,12.1,87,44,3.84,31.08
LAVERTON RAAF,2015-12-16,6.7,0.0,,28.3,15.9,98,45,5.00,32.06
LAVERTON RAAF,2015-12-17,9.6,0.0,,37.0,14.8,99,14,4.33,33.18
LAVERTON RAAF,2015-12-18,7.3,0.0,,32.9,17.0,93,29,3.35,29.75
LAVERTON RAAF,2015-12-19,10.8,0.0,,43.9,17.5,98,10,5.47,17.23
LAVERTON RAAF,2015-12-20,9.3,0.0,,38.5,28.0,91,16,7.50,13.65
LAVERTON RAAF,2015-12-21,4.7,2.2,,20.9,13.8,92,44,5.80,21.31
LAVERTON RAAF,2015-12-22,6.0,0.0,,23.6,14.1,81,47,4.63,32.14
LAVERTON RAAF,2015-12-23,6.7,0.0,,26.8,13.1,94,36,4.44,32.56
LAVERTON RAAF,2015-12-24,8.8,0.0,,33.9,14.5,94,15,4.15,32.89
LAVERTON RAAF,2015-12-25,12.6,0.0,,36.0,22.0,42,17,7.77,33.28
LAVERTON RAAF,2015-12-26,5.9,24.6,,20.5,12.5,99,22,7.57,25.65
LAVERTON RAAF,2015-12-27,4.6,0.8,,19.5,10.9,79,45,5.08,22.31
LAVERTON RAAF,2015-12-28,5.8,0.2,,21.5,14.1,75,48,4.58,31.77
LAVERTON RAAF,2015-12-29,6.0,0.0,,24.4,11.5,91,40,3.59,32.93
LAVERTON RAAF,2015-12-30,8.2,0.0,,34.6,11.1,93,13,3.19,32.20
LAVERTON RAAF,2015-12-31,10.9,0.0,,40.3,20.0,57,8,4.51,30.38
LAVERTON RAAF,2016-01-01,6.2,0.0,,28.0,18.4,81,42,4.83,23.92
LAVERTON RAAF,2016-01-02,5.7,,,26.4,16.0,84,54,6.40,24.68
LAVERTON RAAF,2016-01-03,6.4,0.0,,26.0,16.8,78,48,7.97,25.57
LAVERTON RAAF,2016-01-04,5.1,0.0,,25.3,16.2,83,47,5.24,19.35
LAVERTON RAAF,2016-01-05,6.1,0.0,,27.0,16.8,83,39,3.53,27.89
LAVERTON RAAF,2016-01-06,4.8,0.0,,24.6,18.2,86,61,6.03,21.12
LAVERTON RAAF,2016-01-07,5.1,0.0,,22.2,16.5,86,55,5.86,26.30
LAVERTON RAAF,2016-01-08,,0.0,,,15.2,76,53,4.74,25.41
LAVERTON RAAF,2016-01-09,,,,22.4,,81,58,3.92,25.30
LAVERTON RAAF,2016-01-10,7.2,0.0,,30.3,16.3,77,30,3.49,30.95
LAVERTON RAAF,2016-01-11,8.3,0.0,,38.0,15.4,85,15,4.34,18.91
LAVERTON RAAF,2016-01-12,5.6,0.4,,26.9,16.3,89,47,3.59,26.53
LAVERTON RAAF,2016-01-13,13.0,0.0,,43.8,14.6,84,8,6.15,25.67
LAVERTON RAAF,2016-01-14,3.3,2.0,,18.8,16.8,88,47,7.78,4.47
LAVERTON RAAF,2016-01-15,4.4,1.2,,19.3,13.3,85,49,6.21,21.48
LAVERTON RAAF,2016-01-16,5.7,0.6,,23.4,8.7,86,44,4.39,32.29
LAVERTON RAAF,2016-01-17,7.8,0.0,,31.8,12.9,88,23,4.10,31.46
LAVERTON RAAF,2016-01-18,10.4,0.0,,37.8,18.6,53,11,4.79,30.22
LAVERTON RAAF,2016-01-19,5.5,0.0,,29.5,13.7,89,42,3.27,23.35
LAVERTON RAAF,2016-01-20,5.0,1.4,,27.1,18.4,90,55,3.85,22.71
LAVERTON RAAF,2016-01-21,3.5,0.6,,25.2,18.4,98,60,3.60,14.88
LAVERTON RAAF,2016-01-22,1.7,0.0,,23.0,17.2,96,73,2.26,5.17
LAVERTON RAAF,2016-01-23,,3.6,,,16.6,93,59,4.72,16.12
LAVERTON RAAF,2016-01-24,,,,22.3,,99,64,4.51,17.58
